"","ID","word","nugget","argument","Attack"
"1451",2286,"vulnerability","O","I-System","Databreach"
"1452",2287,"report","B-DiscoverVulnerability","O","DiscoverVulnerability"
"1453",2290,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1454",2290,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"1455",2290,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"1456",2290,"identified","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"1457",2290,"in","O","I-Vulnerability","DiscoverVulnerability"
"1458",2290,"...","O","B-System","DiscoverVulnerability"
"1459",2290,"http://bit.ly/2fwlyCsÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1460",2291,"Many","O","I-Software","DiscoverVulnerability"
"1461",2291,"Macs","O","I-Software","DiscoverVulnerability"
"1462",2291,"the","O","B-Device","DiscoverVulnerability"
"1463",2291,"to","O","B-Patch","DiscoverVulnerability"
"1464",2291,"attacks","O","I-Patch","DiscoverVulnerability"
"1465",2300,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1466",2300,"has","B-DiscoverVulnerability","B-Vulnerability","DiscoverVulnerability"
"1467",2300,"been","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"1468",2300,"identified","I-DiscoverVulnerability","I-Vulnerability","DiscoverVulnerability"
"1469",2300,"in","O","I-Vulnerability","DiscoverVulnerability"
"1470",2300,"...","O","B-System","DiscoverVulnerability"
"1471",2300,"http://bit.ly/2fwlyCsÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1472",2301,"ZNIU","O","I-Software","DiscoverVulnerability"
"1473",2301,":","O","I-Software","DiscoverVulnerability"
"1474",2332,"8.5.0","O","B-Vulnerability","DiscoverVulnerability"
"1475",2332,"that","O","I-Vulnerability","DiscoverVulnerability"
"1476",2332,"was","B-PatchVulnerability","O","PatchVulnerability"
"1477",2332,"patched","I-PatchVulnerability","B-System","PatchVulnerability"
"1478",2332,"yesterday","O","I-System","PatchVulnerability"
"1479",2332,"publish","O","B-Time","PatchVulnerability"
"1480",2342,"released","B-PatchVulnerability","O","PatchVulnerability"
"1481",2348,"Memory","O","B-CVE","PatchVulnerability"
"1482",2359,"found","B-DiscoverVulnerability","O","DiscoverVulnerability"
"1483",2359,"in","O","B-Person","DiscoverVulnerability"
"1484",2359,"web","O","B-Vulnerability","DiscoverVulnerability"
"1485",2359,"page","O","I-Vulnerability","DiscoverVulnerability"
"1486",2364,"K721","O","B-Vulnerability","DiscoverVulnerability"
"1487",2368,"in","O","B-CVE","DiscoverVulnerability"
"1488",2368,"HPE","O","B-Vulnerability","DiscoverVulnerability"
"1489",2368,"SiteScope","O","I-Vulnerability","DiscoverVulnerability"
"1490",2368,"product","O","I-Vulnerability","DiscoverVulnerability"
"1491",2368,"11.2","O","B-Software","DiscoverVulnerability"
"1492",2368,"x","O","I-Software","DiscoverVulnerability"
"1493",2368,"and","O","I-Software","DiscoverVulnerability"
"1494",2368,"11.3","O","B-Version","DiscoverVulnerability"
"1495",2368,"x","O","I-Version","DiscoverVulnerability"
"1496",2369,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1497",2369,"in","O","B-Vulnerability","DiscoverVulnerability"
"1498",2369,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1499",2369,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1500",2369,"and","O","I-Vulnerability","DiscoverVulnerability"
"1501",2369,"ESM","O","B-Software","DiscoverVulnerability"
"1502",2369,"Express","O","I-System","DiscoverVulnerability"
"1503",2369,"any","O","B-Software","DiscoverVulnerability"
"1504",2369,"6.x","O","I-Software","DiscoverVulnerability"
"1505",2369,"version","O","I-Software","DiscoverVulnerability"
"1506",2370,"CVE-2017-13990","O","B-Version","DiscoverVulnerability"
"1507",2370,"An","O","I-Version","DiscoverVulnerability"
"1508",2370,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1509",2370,"in","O","B-Vulnerability","DiscoverVulnerability"
"1510",2370,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1511",2370,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1512",2370,"and","O","I-Vulnerability","DiscoverVulnerability"
"1513",2370,"ESM","O","B-Software","DiscoverVulnerability"
"1514",2370,"Express","O","I-System","DiscoverVulnerability"
"1515",2370,"any","O","B-Software","DiscoverVulnerability"
"1516",2370,"6.x","O","I-Software","DiscoverVulnerability"
"1517",2370,"version","O","I-Software","DiscoverVulnerability"
"1518",2371,"CVE-2017-13989","O","B-Version","DiscoverVulnerability"
"1519",2371,"An","O","I-Version","DiscoverVulnerability"
"1520",2371,"control","O","B-CVE","DiscoverVulnerability"
"1521",2371,"in","O","B-Vulnerability","DiscoverVulnerability"
"1522",2371,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1523",2371,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1524",2371,"and","O","I-Vulnerability","DiscoverVulnerability"
"1525",2371,"ESM","O","B-Software","DiscoverVulnerability"
"1526",2371,"Express","O","I-System","DiscoverVulnerability"
"1527",2371,"any","O","B-Software","DiscoverVulnerability"
"1528",2371,"6.x","O","I-System","DiscoverVulnerability"
"1529",2371,"...","O","I-Software","DiscoverVulnerability"
"1530",2372,"in","O","B-Vulnerability","DiscoverVulnerability"
"1531",2372,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1532",2372,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1533",2372,"and","O","I-Vulnerability","DiscoverVulnerability"
"1534",2372,"ESM","O","B-Software","DiscoverVulnerability"
"1535",2372,"Express","O","I-System","DiscoverVulnerability"
"1536",2372,"any","O","B-Software","DiscoverVulnerability"
"1537",2372,"6.x","O","I-System","DiscoverVulnerability"
"1538",2372,"...","O","I-Software","DiscoverVulnerability"
"1539",2373,"control","O","B-CVE","DiscoverVulnerability"
"1540",2373,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1541",2373,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1542",2373,"and","O","I-Vulnerability","DiscoverVulnerability"
"1543",2373,"ESM","O","B-Software","DiscoverVulnerability"
"1544",2373,"Express","O","I-System","DiscoverVulnerability"
"1545",2373,"any","O","B-Software","DiscoverVulnerability"
"1546",2373,"6.x","O","I-System","DiscoverVulnerability"
"1547",2373,"...","O","I-Software","DiscoverVulnerability"
"1548",2374,"Scripting","O","B-CVE","DiscoverVulnerability"
"1549",2374,")","O","B-Vulnerability","DiscoverVulnerability"
"1550",2374,"vulnerability","O","I-Vulnerability","DiscoverVulnerability"
"1551",2374,"in","O","I-Vulnerability","DiscoverVulnerability"
"1552",2374,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1553",2374,"ESM","O","B-Software","DiscoverVulnerability"
"1554",2374,"Express","O","I-System","DiscoverVulnerability"
"1555",2374,"...","O","B-Software","DiscoverVulnerability"
"1556",2374,"http://bit.ly/2fwAgJLÃ<U+0082>Â ","O","I-Software","DiscoverVulnerability"
"1557",2375,"CVE-2017-13985","O","I-Software","DiscoverVulnerability"
"1558",2375,"in","O","B-CVE","DiscoverVulnerability"
"1559",2375,"BSM","O","I-Vulnerability","DiscoverVulnerability"
"1560",2375,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1561",2375,"Performance","O","B-System","DiscoverVulnerability"
"1562",2375,"Management","O","I-System","DiscoverVulnerability"
"1563",2375,"System","O","I-System","DiscoverVulnerability"
"1564",2375,"...","O","I-System","DiscoverVulnerability"
"1565",2375,"http://bit.ly/2xCDcPNÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1566",2376,"CVE-2017-13984","O","I-System","DiscoverVulnerability"
"1567",2376,"An","O","I-System","DiscoverVulnerability"
"1568",2376,"in","O","B-CVE","DiscoverVulnerability"
"1569",2376,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1570",2376,"Performance","O","B-System","DiscoverVulnerability"
"1571",2376,"Management","O","I-System","DiscoverVulnerability"
"1572",2376,"System","O","I-System","DiscoverVulnerability"
"1573",2376,"...","O","I-System","DiscoverVulnerability"
"1574",2376,"http://bit.ly/2wnScwRÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1575",2377,"CVE-2017-13983","O","I-System","DiscoverVulnerability"
"1576",2377,"An","O","I-System","DiscoverVulnerability"
"1577",2377,"in","O","B-CVE","DiscoverVulnerability"
"1578",2377,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1579",2377,"Performance","O","B-System","DiscoverVulnerability"
"1580",2377,"Management","O","I-System","DiscoverVulnerability"
"1581",2377,"System","O","I-System","DiscoverVulnerability"
"1582",2377,"...","O","I-System","DiscoverVulnerability"
"1583",2377,"http://bit.ly/2fxrknCÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1584",2378,"CVE-2017-13982","O","I-System","DiscoverVulnerability"
"1585",2378,"A","O","I-System","DiscoverVulnerability"
"1586",2378,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1587",2378,"BSM","O","I-Vulnerability","DiscoverVulnerability"
"1588",2378,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1589",2378,"Performance","O","B-System","DiscoverVulnerability"
"1590",2378,"Management","O","I-Software","DiscoverVulnerability"
"1591",2378,"...","O","I-System","DiscoverVulnerability"
"1592",2378,"http://bit.ly/2xCD3vPÃ<U+0082>Â ","O","I-Software","DiscoverVulnerability"
"1593",2379,"Android","O","I-Software","DiscoverVulnerability"
"1594",2379,"malware","O","I-Software","DiscoverVulnerability"
"1595",2380,"in","O","B-CVE","DiscoverVulnerability"
"1596",2380,"HPE","O","B-Vulnerability","DiscoverVulnerability"
"1597",2380,"SiteScope","O","I-Vulnerability","DiscoverVulnerability"
"1598",2380,"product","O","I-Vulnerability","DiscoverVulnerability"
"1599",2380,"11.2","O","B-Software","DiscoverVulnerability"
"1600",2380,"x","O","I-Software","DiscoverVulnerability"
"1601",2380,"and","O","I-Software","DiscoverVulnerability"
"1602",2380,"11.3","O","B-Version","DiscoverVulnerability"
"1603",2380,"x","O","I-Version","DiscoverVulnerability"
"1604",2381,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1605",2381,"in","O","B-Vulnerability","DiscoverVulnerability"
"1606",2381,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1607",2381,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1608",2381,"and","O","I-Vulnerability","DiscoverVulnerability"
"1609",2381,"ESM","O","B-Software","DiscoverVulnerability"
"1610",2381,"Express","O","I-System","DiscoverVulnerability"
"1611",2381,"any","O","B-Software","DiscoverVulnerability"
"1612",2381,"6.x","O","I-Software","DiscoverVulnerability"
"1613",2381,"version","O","I-Software","DiscoverVulnerability"
"1614",2382,"CVE-2017-13990","O","B-Version","DiscoverVulnerability"
"1615",2382,"An","O","I-Version","DiscoverVulnerability"
"1616",2382,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1617",2382,"in","O","B-Vulnerability","DiscoverVulnerability"
"1618",2382,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1619",2382,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1620",2382,"and","O","I-Vulnerability","DiscoverVulnerability"
"1621",2382,"ESM","O","B-Software","DiscoverVulnerability"
"1622",2382,"Express","O","I-System","DiscoverVulnerability"
"1623",2382,"any","O","B-Software","DiscoverVulnerability"
"1624",2382,"6.x","O","I-Software","DiscoverVulnerability"
"1625",2382,"version","O","I-Software","DiscoverVulnerability"
"1626",2383,"CVE-2017-13989","O","B-Version","DiscoverVulnerability"
"1627",2383,"An","O","I-Version","DiscoverVulnerability"
"1628",2383,"control","O","B-CVE","DiscoverVulnerability"
"1629",2383,"in","O","B-Vulnerability","DiscoverVulnerability"
"1630",2383,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1631",2383,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1632",2383,"and","O","I-Vulnerability","DiscoverVulnerability"
"1633",2383,"ESM","O","B-Software","DiscoverVulnerability"
"1634",2383,"Express","O","I-System","DiscoverVulnerability"
"1635",2383,"any","O","B-Software","DiscoverVulnerability"
"1636",2383,"6.x","O","I-System","DiscoverVulnerability"
"1637",2383,"...","O","I-Software","DiscoverVulnerability"
"1638",2384,"in","O","B-Vulnerability","DiscoverVulnerability"
"1639",2384,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1640",2384,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1641",2384,"and","O","I-Vulnerability","DiscoverVulnerability"
"1642",2384,"ESM","O","B-Software","DiscoverVulnerability"
"1643",2384,"Express","O","I-System","DiscoverVulnerability"
"1644",2384,"any","O","B-Software","DiscoverVulnerability"
"1645",2384,"6.x","O","I-System","DiscoverVulnerability"
"1646",2384,"...","O","I-Software","DiscoverVulnerability"
"1647",2385,"control","O","B-CVE","DiscoverVulnerability"
"1648",2385,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1649",2385,"ESM","O","I-Vulnerability","DiscoverVulnerability"
"1650",2385,"and","O","I-Vulnerability","DiscoverVulnerability"
"1651",2385,"ESM","O","B-Software","DiscoverVulnerability"
"1652",2385,"Express","O","I-System","DiscoverVulnerability"
"1653",2385,"any","O","B-Software","DiscoverVulnerability"
"1654",2385,"6.x","O","I-System","DiscoverVulnerability"
"1655",2385,"...","O","I-Software","DiscoverVulnerability"
"1656",2386,"Scripting","O","B-CVE","DiscoverVulnerability"
"1657",2386,")","O","B-Vulnerability","DiscoverVulnerability"
"1658",2386,"vulnerability","O","I-Vulnerability","DiscoverVulnerability"
"1659",2386,"in","O","I-Vulnerability","DiscoverVulnerability"
"1660",2386,"ArcSight","O","I-Vulnerability","DiscoverVulnerability"
"1661",2386,"ESM","O","B-Software","DiscoverVulnerability"
"1662",2386,"Express","O","I-System","DiscoverVulnerability"
"1663",2386,"...","O","B-Software","DiscoverVulnerability"
"1664",2386,"http://bit.ly/2fwAgJLÃ<U+0082>Â ","O","I-Software","DiscoverVulnerability"
"1665",2387,"CVE-2017-13985","O","I-Software","DiscoverVulnerability"
"1666",2387,"in","O","B-CVE","DiscoverVulnerability"
"1667",2387,"BSM","O","I-Vulnerability","DiscoverVulnerability"
"1668",2387,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1669",2387,"Performance","O","B-System","DiscoverVulnerability"
"1670",2387,"Management","O","I-System","DiscoverVulnerability"
"1671",2387,"System","O","I-System","DiscoverVulnerability"
"1672",2387,"...","O","I-System","DiscoverVulnerability"
"1673",2387,"http://bit.ly/2xCDcPNÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1674",2388,"CVE-2017-13984","O","I-System","DiscoverVulnerability"
"1675",2388,"An","O","I-System","DiscoverVulnerability"
"1676",2388,"in","O","B-CVE","DiscoverVulnerability"
"1677",2388,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1678",2388,"Performance","O","B-System","DiscoverVulnerability"
"1679",2388,"Management","O","I-System","DiscoverVulnerability"
"1680",2388,"System","O","I-System","DiscoverVulnerability"
"1681",2388,"...","O","I-System","DiscoverVulnerability"
"1682",2388,"http://bit.ly/2wnScwRÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1683",2389,"CVE-2017-13983","O","I-System","DiscoverVulnerability"
"1684",2389,"An","O","I-System","DiscoverVulnerability"
"1685",2389,"in","O","B-CVE","DiscoverVulnerability"
"1686",2389,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1687",2389,"Performance","O","B-System","DiscoverVulnerability"
"1688",2389,"Management","O","I-System","DiscoverVulnerability"
"1689",2389,"System","O","I-System","DiscoverVulnerability"
"1690",2389,"...","O","I-System","DiscoverVulnerability"
"1691",2389,"http://bit.ly/2fxrknCÃ<U+0082>Â ","O","I-System","DiscoverVulnerability"
"1692",2390,"CVE-2017-13982","O","I-System","DiscoverVulnerability"
"1693",2390,"A","O","I-System","DiscoverVulnerability"
"1694",2390,"vulnerability","O","B-CVE","DiscoverVulnerability"
"1695",2390,"BSM","O","I-Vulnerability","DiscoverVulnerability"
"1696",2390,"Platform","O","I-Vulnerability","DiscoverVulnerability"
"1697",2390,"Performance","O","B-System","DiscoverVulnerability"
"1698",2390,"Management","O","I-Software","DiscoverVulnerability"
"1699",2390,"...","O","I-System","DiscoverVulnerability"
"1700",2390,"http://bit.ly/2xCD3vPÃ<U+0082>Â ","O","I-Software","DiscoverVulnerability"
"1701",2391,"FACT","O","I-Software","DiscoverVulnerability"
"1702",2391,":","O","I-Software","DiscoverVulnerability"
"1703",2396,"K721","O","B-Vulnerability","DiscoverVulnerability"
"1704",2403,"Can","O","I-Vulnerability","DiscoverVulnerability"
"1705",2406,"http://ift.tt/2nsjU7uÃ<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"1706",2407,"CVE-2017-0022","O","I-Vulnerability","DiscoverVulnerability"
"1707",2407,":","O","I-Vulnerability","DiscoverVulnerability"
"1708",2423,"Can","O","I-Vulnerability","DiscoverVulnerability"
"1709",2426,"http://ift.tt/2nsjU7uÃ<U+0082>Â ","O","I-Vulnerability","DiscoverVulnerability"
"1710",2427,"CVE-2017-0022","O","I-Vulnerability","DiscoverVulnerability"
"1711",2427,":","O","I-Vulnerability","DiscoverVulnerability"
"1712",2437,"that","O","B-Vulnerability","DiscoverVulnerability"
"1713",2437,"was","B-PatchVulnerability","I-Vulnerability","PatchVulnerability"
"1714",2437,"patched","I-PatchVulnerability","I-Vulnerability","PatchVulnerability"
"1715",2437,"by","O","I-Vulnerability","PatchVulnerability"
"1716",2438,"x","O","B-Organization","PatchVulnerability"
"1717",2447,"be","B-DiscoverVulnerability","O","DiscoverVulnerability"
"1718",2447,"vulnerable","I-DiscoverVulnerability","O","DiscoverVulnerability"
"1719",2448,"HWE","O","B-System","DiscoverVulnerability"
