"","ID","word","nugget","argument","Attack"
"15879",218,"Internet","O","I-Vulnerability","PatchVulnerability"
"15880",218,"Explorer","O","I-Vulnerability","PatchVulnerability"
"15881",218,"zero-day","O","I-Vulnerability","PatchVulnerability"
"15882",218,"exploited","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15883",1706,"CVE-2018-8653","O","B-CVE","DiscoverVulnerability"
"15884",1706,"affects","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15885",1706,"Internet","O","B-Software","DiscoverVulnerability"
"15886",1706,"Explorer","O","I-Software","DiscoverVulnerability"
"15887",1706,"9","O","B-Version","DiscoverVulnerability"
"15888",1706,"11","O","B-Version","DiscoverVulnerability"
"15889",1706,"Windows","O","B-System","DiscoverVulnerability"
"15890",1706,"7","O","I-System","DiscoverVulnerability"
"15891",1706,"10","O","B-Version","DiscoverVulnerability"
"15892",1706,"Windows","O","B-System","DiscoverVulnerability"
"15893",1706,"Server","O","I-System","DiscoverVulnerability"
"15894",2340,"The","O","B-Vulnerability","DiscoverVulnerability"
"15895",2340,"vulnerability","O","I-Vulnerability","DiscoverVulnerability"
"15896",2340,"remote","O","B-Capabilities","DiscoverVulnerability"
"15897",2340,"code","O","I-Capabilities","DiscoverVulnerability"
"15898",2340,"execution","O","I-Capabilities","DiscoverVulnerability"
"15899",2340,"exploit","O","I-Capabilities","DiscoverVulnerability"
"15900",2340,"was","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15901",2340,"first","I-DiscoverVulnerability","O","DiscoverVulnerability"
"15902",2340,"spotted","I-DiscoverVulnerability","O","DiscoverVulnerability"
"15903",2340,"Google","O","B-Organization","DiscoverVulnerability"
"15904",2340,"'s","O","I-Organization","DiscoverVulnerability"
"15905",2340,"Threat","O","I-Organization","DiscoverVulnerability"
"15906",2340,"Analysis","O","I-Organization","DiscoverVulnerability"
"15907",3008,"Microsoft","O","B-Organization","DiscoverVulnerability"
"15908",3008,"explains","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15909",3008,"problem","O","B-Vulnerability","DiscoverVulnerability"
"15910",3008,"Internet","O","B-System","DiscoverVulnerability"
"15911",3008,"Explorer","O","I-System","DiscoverVulnerability"
"15912",3008,"be","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15913",3008,"exploited","I-DiscoverVulnerability","O","DiscoverVulnerability"
"15914",3008,"execute","O","B-Capabilities","DiscoverVulnerability"
"15915",3008,"arbitrary","O","I-Capabilities","DiscoverVulnerability"
"15916",3008,"code","O","I-Capabilities","DiscoverVulnerability"
"15917",3008,"computer","O","B-Device","DiscoverVulnerability"
"15918",3526,"Today","O","B-Time","DiscoverVulnerability"
"15919",3526,"we","O","B-Organization","DiscoverVulnerability"
"15920",3526,"released","B-PatchVulnerability","O","PatchVulnerability"
"15921",3526,"a","O","B-Patch","PatchVulnerability"
"15922",3526,"security","O","I-Patch","PatchVulnerability"
"15923",3526,"update","O","I-Patch","PatchVulnerability"
"15924",3526,"Internet","O","B-Software","PatchVulnerability"
"15925",3526,"Explorer","O","I-Software","PatchVulnerability"
"15926",3526,"receiving","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15927",3526,"a","I-DiscoverVulnerability","O","DiscoverVulnerability"
"15928",3526,"report","I-DiscoverVulnerability","O","DiscoverVulnerability"
"15929",3526,"Google","O","B-Organization","DiscoverVulnerability"
"15930",3526,"a","O","B-Vulnerability","DiscoverVulnerability"
"15931",3526,"new","O","I-Vulnerability","DiscoverVulnerability"
"15932",3526,"vulnerability","O","I-Vulnerability","DiscoverVulnerability"
"15933",4081,"have","B-PatchVulnerability","O","PatchVulnerability"
"15934",4081,"applied","I-PatchVulnerability","O","PatchVulnerability"
"15935",4081,"the","O","B-Patch","PatchVulnerability"
"15936",4081,"latest","O","I-Patch","PatchVulnerability"
"15937",4081,"security","O","I-Patch","PatchVulnerability"
"15938",4081,"updates","O","I-Patch","PatchVulnerability"
"15939",5603,"A","O","B-Vulnerability","PatchVulnerability"
"15940",5603,"remote","O","I-Vulnerability","PatchVulnerability"
"15941",5603,"code","O","I-Vulnerability","PatchVulnerability"
"15942",5603,"execution","O","I-Vulnerability","PatchVulnerability"
"15943",5603,"vulnerability","O","I-Vulnerability","PatchVulnerability"
"15944",5603,"exists","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15945",5603,"in","I-DiscoverVulnerability","O","DiscoverVulnerability"
"15946",5603,"Internet","O","B-Software","DiscoverVulnerability"
"15947",5603,"Explorer","O","I-Software","DiscoverVulnerability"
"15948",5994,"The","O","B-Vulnerability","DiscoverVulnerability"
"15949",5994,"vulnerability","O","I-Vulnerability","DiscoverVulnerability"
"15950",5994,"corrupt","O","B-Capabilities","DiscoverVulnerability"
"15951",5994,"memory","O","I-Capabilities","DiscoverVulnerability"
"15952",5994,"execute","O","B-Capabilities","DiscoverVulnerability"
"15953",5994,"arbitrary","O","I-Capabilities","DiscoverVulnerability"
"15954",5994,"code","O","I-Capabilities","DiscoverVulnerability"
"15955",6328,"attacker","O","B-Person","DiscoverVulnerability"
"15956",6328,"exploited","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15957",6328,"vulnerability","O","B-Vulnerability","DiscoverVulnerability"
"15958",6673,"attacker","O","B-Person","DiscoverVulnerability"
"15959",6673,"exploited","B-DiscoverVulnerability","O","DiscoverVulnerability"
"15960",6673,"vulnerability","O","B-Vulnerability","DiscoverVulnerability"
"15961",6673,"take","O","B-Capabilities","DiscoverVulnerability"
"15962",6673,"control","O","I-Capabilities","DiscoverVulnerability"
"15963",6673,"of","O","I-Capabilities","DiscoverVulnerability"
"15964",6673,"an","O","I-Capabilities","DiscoverVulnerability"
"15965",6673,"affected","O","I-Capabilities","DiscoverVulnerability"
"15966",6673,"system","O","I-Capabilities","DiscoverVulnerability"
"15967",7148,"attacker","O","B-Person","DiscoverVulnerability"
"15968",7148,"crafted","O","B-Website","DiscoverVulnerability"
"15969",7148,"website","O","I-Website","DiscoverVulnerability"
"15970",7148,"is","B-Phishing","O","Phishing"
"15971",7148,"designed","I-Phishing","O","Phishing"
"15972",7148,"exploit","O","B-Capabilities","Phishing"
"15973",7148,"the","O","I-Capabilities","Phishing"
"15974",7148,"vulnerability","O","I-Capabilities","Phishing"
"15975",7148,"through","O","I-Capabilities","Phishing"
"15976",7148,"Internet","O","I-Capabilities","Phishing"
"15977",7148,"Explorer","O","I-Capabilities","Phishing"
"15978",7148,"convince","B-Phishing","O","Phishing"
"15979",7148,"user","O","B-Person","Phishing"
"15980",7148,"website","O","B-Website","Phishing"
"15981",7148,"sending","B-Phishing","O","Phishing"
"15982",7148,"an","O","B-File","Phishing"
"15983",7148,"email","O","I-File","Phishing"
"15984",7336,"The","O","B-Patch","Phishing"
"15985",7336,"security","O","I-Patch","Phishing"
"15986",7336,"update","O","I-Patch","Phishing"
"15987",7336,"addresses","B-PatchVulnerability","O","PatchVulnerability"
"15988",7336,"the","O","B-Vulnerability","PatchVulnerability"
"15989",7336,"vulnerability","O","I-Vulnerability","PatchVulnerability"
"15990",7336,"modifying","B-PatchVulnerability","O","PatchVulnerability"
"15991",524,"cybersquatting","O","B-Website","PatchVulnerability"
"15992",524,"domains","O","I-Website","PatchVulnerability"
"15993",524,"masquerading","B-Phishing","O","Phishing"
"15994",524,"as","I-Phishing","O","Phishing"
"15995",524,"UK","O","B-Website","Phishing"
"15996",524,"banking","O","I-Website","Phishing"
"15997",524,"sites","O","I-Website","Phishing"
"15998",524,"trick","B-Phishing","O","Phishing"
"15999",524,"customers","O","B-Person","Phishing"
"16000",524,"handing","O","B-Purpose","Phishing"
"16001",524,"over","O","I-Purpose","Phishing"
"16002",524,"personal","O","I-Purpose","Phishing"
"16003",524,"details","O","I-Purpose","Phishing"
"16004",1282,"DomainTools","O","B-Organization","Phishing"
"16005",1282,"PhishEye","O","B-Malware","Phishing"
"16006",1282,"tool","O","I-Malware","Phishing"
"16007",1282,"individuals","O","B-Person","Phishing"
"16008",1282,"mimic","B-Phishing","O","Phishing"
"16009",1282,"Barclays","O","B-Organization","Phishing"
"16010",1282,"HSBC","O","B-Organization","Phishing"
"16011",1282,"Natwest","O","B-Organization","Phishing"
"16012",1282,"Lloyd","O","B-Organization","Phishing"
"16013",1282,"Standard","O","B-Organization","Phishing"
"16014",1282,"Chartered","O","I-Organization","Phishing"
"16015",5753,"create","B-Phishing","O","Phishing"
"16016",5753,"phishing","O","B-Website","Phishing"
"16017",5753,"page","O","I-Website","Phishing"
"16018",5753,"spoofed","O","B-Organization","Phishing"
"16019",5753,"bank","O","I-Organization","Phishing"
"16020",5753,"Ã¢Â<U+0080>Â<U+0099>s","O","I-Organization","Phishing"
"16021",5753,"ask","O","B-Purpose","Phishing"
"16022",5753,"for","O","I-Purpose","Phishing"
"16023",5753,"log-ins","O","I-Purpose","Phishing"
"16024",5753,"or","O","I-Purpose","Phishing"
"16025",5753,"other","O","I-Purpose","Phishing"
"16026",5753,"banking","O","I-Purpose","Phishing"
"16027",5753,"and","O","I-Purpose","Phishing"
"16028",5753,"personal","O","I-Purpose","Phishing"
"16029",5753,"information","O","I-Purpose","Phishing"
"16030",6101,"phishing","B-Phishing","O","Phishing"
"16031",210,"Virgin","O","B-Organization","Phishing"
"16032",210,"Media","O","I-Organization","Phishing"
"16033",210,"fixed","B-PatchVulnerability","O","PatchVulnerability"
"16034",210,"a","O","B-Vulnerability","PatchVulnerability"
"16035",210,"series","O","I-Vulnerability","PatchVulnerability"
"16036",210,"of","O","I-Vulnerability","PatchVulnerability"
"16037",210,"vulnerabilities","O","I-Vulnerability","PatchVulnerability"
"16038",210,"its","O","B-Device","PatchVulnerability"
"16039",210,"Super","O","I-Device","PatchVulnerability"
"16040",210,"Hub","O","I-Device","PatchVulnerability"
"16041",210,"3.0","O","I-Device","PatchVulnerability"
"16042",210,"home","O","I-Device","PatchVulnerability"
"16043",210,"broadband","O","I-Device","PatchVulnerability"
"16044",210,"router","O","I-Device","PatchVulnerability"
"16045",210,"modem","O","I-Device","PatchVulnerability"
"16046",210,"they","O","B-Vulnerability","PatchVulnerability"
"16047",210,"were","B-DiscoverVulnerability","O","DiscoverVulnerability"
"16048",210,"reported","I-DiscoverVulnerability","O","DiscoverVulnerability"
"16049",210,"18","O","B-Time","DiscoverVulnerability"
"16050",210,"months","O","I-Time","DiscoverVulnerability"
"16051",210,"ago","O","I-Time","DiscoverVulnerability"
"16052",1047,"Balazs","O","B-Person","DiscoverVulnerability"
"16053",1047,"Bucsay","O","I-Person","DiscoverVulnerability"
"16054",1047,"NCC","O","B-Organization","DiscoverVulnerability"
"16055",1047,"Group","O","I-Organization","DiscoverVulnerability"
"16056",1047,"he","O","B-Person","DiscoverVulnerability"
"16057",1047,"find","B-DiscoverVulnerability","O","DiscoverVulnerability"
"16058",1047,"a","O","B-Vulnerability","DiscoverVulnerability"
"16059",1047,"remote","O","I-Vulnerability","DiscoverVulnerability"
"16060",1047,"command","O","I-Vulnerability","DiscoverVulnerability"
"16061",1047,"execution","O","I-Vulnerability","DiscoverVulnerability"
"16062",1047,"bug","O","I-Vulnerability","DiscoverVulnerability"
"16063",3520,"Super","O","B-Device","DiscoverVulnerability"
"16064",3520,"Hub","O","I-Device","DiscoverVulnerability"
"16065",3520,"3.0","O","I-Device","DiscoverVulnerability"
"16066",3520,"I","O","B-Person","DiscoverVulnerability"
"16067",3520,"find","B-DiscoverVulnerability","O","DiscoverVulnerability"
"16068",3520,"multiple","O","B-Vulnerability","DiscoverVulnerability"
"16069",3520,"security","O","I-Vulnerability","DiscoverVulnerability"
"16070",3520,"flaws","O","I-Vulnerability","DiscoverVulnerability"
"16071",3520,"router","O","B-Device","DiscoverVulnerability"
"16072",3520,"firmware","O","B-Software","DiscoverVulnerability"
"16073",4619,"Bucsay","O","B-Person","DiscoverVulnerability"
"16074",4619,"reported","B-DiscoverVulnerability","O","DiscoverVulnerability"
"16075",4619,"the","O","B-Vulnerability","DiscoverVulnerability"
"16076",4619,"vulnerabilities","O","I-Vulnerability","DiscoverVulnerability"
"16077",4619,"Virgin","O","B-Organization","DiscoverVulnerability"
"16078",4619,"Media","O","I-Organization","DiscoverVulnerability"
"16079",4619,"March","O","B-Time","DiscoverVulnerability"
"16080",4619,"2017","O","I-Time","DiscoverVulnerability"
"16081",4619,"they","O","B-Organization","DiscoverVulnerability"
"16082",4619,"were","B-PatchVulnerability","O","PatchVulnerability"
"16083",4619,"n't","I-PatchVulnerability","O","PatchVulnerability"
"16084",4619,"end","O","B-Time","PatchVulnerability"
"16085",4619,"of","O","I-Time","PatchVulnerability"
"16086",4619,"July","O","I-Time","PatchVulnerability"
"16087",4619,"this","O","I-Time","PatchVulnerability"
"16088",4619,"year","O","I-Time","PatchVulnerability"
"16089",5991,"Virgin","O","B-Organization","PatchVulnerability"
"16090",5991,"Media","O","I-Organization","PatchVulnerability"
"16091",5991,"the","O","B-Vulnerability","PatchVulnerability"
"16092",5991,"issues","O","I-Vulnerability","PatchVulnerability"
"16093",5991,"described","B-DiscoverVulnerability","O","DiscoverVulnerability"
"16094",5991,"NCC","O","B-Organization","DiscoverVulnerability"
"16095",5991,"have","B-PatchVulnerability","O","PatchVulnerability"
"16096",5991,"been","I-PatchVulnerability","O","PatchVulnerability"
"16097",5991,"fixed","I-PatchVulnerability","O","PatchVulnerability"
"16098",6671,"the","O","B-Patch","PatchVulnerability"
"16099",6671,"patch","O","I-Patch","PatchVulnerability"
"16100",6671,"rolled","B-PatchVulnerability","O","PatchVulnerability"
"16101",6671,"out","I-PatchVulnerability","O","PatchVulnerability"
"16102",6671,"August","O","B-Time","PatchVulnerability"
"16103",6671,"Super","O","B-Device","PatchVulnerability"
"16104",6671,"Hub","O","I-Device","PatchVulnerability"
"16105",6671,"3.0","O","I-Device","PatchVulnerability"
"16106",359,"The","O","B-Data","PatchVulnerability"
"16107",359,"databases","O","I-Data","PatchVulnerability"
"16108",359,"were","B-Databreach","O","Databreach"
"16109",359,"stolen","I-Databreach","O","Databreach"
"16110",359,"between","O","B-Time","Databreach"
"16111",359,"2011","O","I-Time","Databreach"
"16112",359,"to","O","I-Time","Databreach"
"16113",359,"2017","O","I-Time","Databreach"
"16114",359,"widely","O","B-Website","Databreach"
"16115",359,"visited","O","I-Website","Databreach"
"16116",359,"forums","O","I-Website","Databreach"
"16117",359,"information","O","B-Data","Databreach"
"16118",1154,"data","B-Databreach","O","Databreach"
"16119",1154,"stolen","I-Databreach","O","Databreach"
"16120",1154,"these","O","B-Website","Databreach"
"16121",1154,"forums","O","I-Website","Databreach"
"16122",1154,"12,000,000","O","B-Number","Databreach"
"16123",1154,"536,727","O","B-Number","Databreach"
"16124",1154,"accounts","O","B-PII","Databreach"
"16125",1154,"MerlinsMagicBitcoin.com","O","B-Website","Databreach"
"16126",1154,"a","B-Databreach","O","Databreach"
"16127",1154,"data","I-Databreach","O","Databreach"
"16128",1154,"breach","I-Databreach","O","Databreach"
"16129",1154,"January","O","B-Time","Databreach"
"16130",1154,"2017","O","I-Time","Databreach"
"16131",1154,"514,409","O","B-Number","Databreach"
"16132",1154,"accounts","O","B-PII","Databreach"
"16133",1154,"BitcoinTalk.org","O","B-Website","Databreach"
"16134",1154,"forum","O","I-Website","Databreach"
"16135",1154,"was","B-Databreach","O","Databreach"
"16136",1154,"hacked","I-Databreach","O","Databreach"
"16137",1154,"May","O","B-Time","Databreach"
"16138",1154,"2015","O","I-Time","Databreach"
"16139",1154,"568,357","O","B-Number","Databreach"
"16140",1154,"stolen","B-Databreach","O","Databreach"
"16141",1154,"BTC-E.com","O","B-Website","Databreach"
"16142",1154,"October","O","B-Time","Databreach"
"16143",1154,"21,439","O","B-Number","Databreach"
"16144",1154,"accounts","O","B-PII","Databreach"
"16145",1154,"BTC4Free.com","O","B-Website","Databreach"
"16146",1154,"was","B-Databreach","O","Databreach"
"16147",1154,"hacked","I-Databreach","O","Databreach"
"16148",1154,"January","O","B-Time","Databreach"
"16149",1154,"2014","O","I-Time","Databreach"
"16150",1154,"21,439","O","B-Number","Databreach"
